title,description,relevance_score,matched_keywords,matched_groups,keyword_frequencies
ECE 4090 - Introduction to Linear Control Systems,"3 Credits (3 Contact Hours) Introduction to classical linear control systems. Topics include continuous and discrete descriptions of systems, time and frequency response, stability, system specification, system design of continuous and discrete systems. Preq: with a C or better.",2.0,Control Systems,technical_skills-1,"{""control systems"": 2}"
EES 4140 - Radioecology,3 Credits (3 Contact Hours) An introduction to the relationships between ionizing radiation or radioactive substances and the environment. Topics include sources of environmental radioactivity; transport processes and bioavailability; impacts of ionizing radiation on various subunits within the biosphere; and methods and techniques related to risk assessment and decision making. Preq: or ; and or ; and or . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
FNPS 3680 - Packaging and Society,3 Credits (3 Contact Hours) Study of the role of packaging in society as it specifically relates to the responsibilities of the packaging scientist in protecting people and the environment. Includes study of packaging and environmental regulations and guidelines currently in place to achieve these goals. Ability to make informed decisions and ethical judgments is an encompassing goal. Includes Honors sections.,4.5,Environmental Regulation,sustainability_and_policy-4,"{""environmental regulation"": 1}"
STAT 4110 - Statistical Methods for Process Development and Control,"3 Credits (3 Contact Hours) Experimental design techniques for use in process development, application of screening experiments and response surface experiments, techniques for process control with implications for product quality control. Includes discussions of the use of statistical computer analyses and interpretations including computer-generated graphics. Preq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",1.5,Process Control,technical_skills-1,"{""process control"": 1}"
ELE 4070 - Technology Entrepreneurship,"3 Credits (3 Contact Hours) This course provides an introduction to technology entrepreneurship emphasizing ideation, opportunity assessment, market and technology forecasting, intellectual property protection, financial modeling and business valuation, project management, and cross-functional team building. Preq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
ETOX 4470 - Soil and Water Quality: Applications,"3 Credits (3 Contact Hours) Potential for water quality concerns arising from land application of natural or manufactured chemicals is varied. Case studies of potential water quality concerns related to fertilizers, pesticides, biosolids, manures, and other sources are presented. Practices that can improve water quality are also studied and evaluated. Preq: .",3.0,Water Quality,technical_skills-1,"{""water quality"": 4}"
"ETOX (GEOL, PES) 4850 - Environmental Soil Chemistry","3 Credits (3 Contact Hours) Study of soil chemical processes (sorption, desorption, ion exchange, precipitation, dissolution, and redox reactions) of nutrients and inorganic and organic contaminants in soils and organic matter. Chemical complex equilibria and adsorption phenomena at the solid (soil, sediment, and mineral) water interface are emphasized. May also be offered as or . Preq: or . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",3.5,Ion Exchange,production-3,"{""ion exchange"": 1}"
ETOX 4460 - Soil and Water Quality: Fundamentals,"3 Credits (3 Contact Hours) Studies those aspects of water quality that are influenced by soil systems. Many water quality concerns arise from land-applied chemicals, natural or manufactured. Basic soil and water chemistry principles including sorption, solution chemistry, and soil chemical transport are studied. Preq: .",2.5,Water Quality,technical_skills-1,"{""water quality"": 3}"
ENSP 3000 - Connecting Environmental Science and Policy,"3 Credits (3 Contact Hours) Investigation of issues in environmental science, sustainability, and policies to address those issues. Topics span disciplines and scales from global to local. Topics covered vary depending on instructor. Examples include climate change, mining, water quality, and ecosystems. Student participation through discussions and case studies is emphasized. Preq: Any course that satisfies the Natural Science with Lab General Education Requirement.",6.0,Water Quality;Sustainability,sustainability_and_policy-4;technical_skills-1,"{""sustainability"": 1, ""water quality"": 1}"
EES 4860 - Environmental Sustainability,"3 Credits (3 Contact Hours) Topics include sustainable engineering and industrial ecology with emphasis on pollution prevention methods using source reduction, recycling assessments, treatment to reduce disposal, life-cycle assessment and design for the environment. Emphasizes case studies. Preq: Junior standing. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
EES 4800 - Environmental Risk Assessment,"3 Credits (3 Contact Hours) Quantitative estimation of human health risk posed by the release of a contaminant to the environment. Topics include methods for analyzing emission rate, environmental transport, exposure, and health effects; methods of uncertainty analysis; and the role of risk assessment in environmental regulation and environmental decision making. Preq: or ; and with a C or better. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",6.5,Environmental Regulation;Risk Assessment,sustainability_and_policy-4;technical_skills-1,"{""environmental regulation"": 1, ""risk assessment"": 2}"
"EES (BE, FOR) 4510 - Biosystems Engineering Seminar","1 Credit (2 Contact Hours) Topics dealing with development and protection of land, air, water, and related resources are covered by seminar with instructor and invited lecturers. Current environmental and/or resource conservation issues are addressed. Includes Honors sections. May also be offered as or . May be repeated for a maximum of six credits. Preq: Senior standing. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",2.5,Systems Engineering,engineering_capabilities-2,"{""systems engineering"": 1}"
EES 2020 - Environmental Engineering Fundamentals II,"4 Credits (3 Contact Hours) Overview of fundamentals related to environmental engineering processes, including water treatment, wastewater treatment, solid and hazardous waste management, air pollution control, risk assessment, and pollutions prevention strategies. Laboratories cover measurement techniques and applications to process engineering. Preq: ; and one of or or , and either and , each with a grade of or better. Coreq: .",4.0,Risk Assessment;Process Engineering,technical_skills-1;engineering_capabilities-2,"{""process engineering"": 1, ""risk assessment"": 1}"
ENR 4500 - Conservation Issues,"3 Credits (3 Contact Hours) Interactive study and discussion of issues related to the conservation of natural resources, emphasizing current issues in the conservation of biodiversity, identification of conflicting issues between consumptive and nonconsumptive resource management, and development of viable solutions for conservation of natural resources. Preq: or . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
"ENR (FOR, WFB) 4341 - Geographic Information Systems for Natural Resources Laboratory",0 Credits (3 Contact Hours) Non-credit laboratory to accompany . May also be offered as or . Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
"ENR (FOR, WFB) 4340 - Geographic Information Systems for Natural Resources","3 Credits (2 Contact Hours) Develops competence in geographic information systems (GIS) technology and its application to various spatial analysis problems in natural resources. Topics include data development and management, spatial analysis techniques, critical review of GIS applications, needs analysis and institutional context. GIS hardware and software, hands-on application. May also be offered as or . Preq: Junior standing. Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",3.0,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 2}"
ENR 3020 - Natural Resources Measurements,"3 Credits (2 Contact Hours) Introduction to measurements of natural resources including land, vegetation, animal habitat, water quality and quantity, climate, and recreation. Remote sensing techniques are also introduced. May not be taken for credit by Forest Resource Management majors. Preq or concurrent enrollment: . Coreq: .",2.0,Water Quality;Resource Management,technical_skills-1,"{""water quality"": 1, ""resource management"": 1}"
FNR 4520 - Environmental Justice in Natural Resources,"3 Credits (3 Contact Hours) In this class, it is assumed everyone has the right to live in a clean environment with resources managed with their best interests in mind. This course examines the history of social justice as it relates to natural resource management, the current state of the world in terms of environmental justice, and how these issues are approached from different perspectives. Areas of consideration include hunting, logging, recreation areas, and wildlife management areas, among others. Preq: Junior standing. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
FNR 2040 - Soil Information Systems,"4 Credits (3 Contact Hours) Includes input, storage, analysis, and output of soil information through the use of global positioning systems, direct/remote sensing, geographic information systems, and web soil survey. Provides fundamental knowledge of the role of soils in forest and wildlife management. Preq: One of the following combinations: and ; or and (or a higher level general Physics course); or and . Coreq: .",2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
"FOR (BE, EES) 4510 - Biosystems Engineering Seminar","1 Credit (2 Contact Hours) Topics dealing with development and protection of land, air, water, and related resources are covered by seminar with instructor and invited lecturers. Current environmental and/or resource conservation issues are addressed. Includes Honors sections. May also be offered as or . May be repeated for a maximum of six credits. Preq: Senior standing. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",2.5,Systems Engineering,engineering_capabilities-2,"{""systems engineering"": 1}"
"FOR (ENR, WFB) 4341 - Geographic Information Systems for Natural Resources Laboratory",0 Credits (3 Contact Hours) Non-credit laboratory to accompany . May also be offered as or . Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
"FOR (ENR, WFB) 4340 - Geographic Information Systems for Natural Resources","3 Credits (2 Contact Hours) Develops competence in geographic information systems (GIS) technology and its application to various spatial analysis problems in natural resources. Topics include data development and management, spatial analysis techniques, critical review of GIS applications, needs analysis and institutional context. GIS hardware and software, hands-on application. May also be offered as or . Preq: Junior standing. Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",3.0,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 2}"
FOR 4260 - Forest Resource Management Plans Seminar,"1 Credits (1 Contact Hours) In-depth exploration of topics and problems presented in . To earn honors credit, students must be enrolled in in the same term as FOR 4260, and earn a B or better in both courses. Includes Honors sections. Preq: Senior standing and consent of instructor. Preq or concurrent enrollment: .",1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
FOR 4251 - Forest Resource Management Plans Laboratory,0 Credits (3 Contact Hours) Non-credit laboratory to accompany . Coreq: .,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
FOR 4250 - Forest Resource Management Plans,2 Credits (1 Contact Hours) Development of multiple resource forest management plans. Economic and environmental impacts of implementing management plans. Preq: . Coreq: .,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
FOR 4170 - Forest Resource Management and Regulation,"3 Credits (3 Contact Hours) Fundamental principles and analytical techniques in planning, management, and optimization of forest operations. Preq: and and and . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
FOR 4060 - Forested Watershed Management,"2 Credits (1 Contact Hours) Lectures and discussions on measurements and processes affecting water quality and quantity within watersheds. Introduction to hydrologic principles, geomorphology, and water quality assessment. Discusses best management practices for silviculture and development of a watershed management plan. Coreq: .",2.0,Water Quality,technical_skills-1,"{""water quality"": 2}"
FOR (HORT) 2270 - Arboricultural Field Techniques,"1 Credits (3 Contact Hours) Covers hands-on techniques involved in tree management in urban landscapes, including climbing, pruning, fertilizing, pest control, cabling/bracing, lightening protection, and risk assessment. Safety, professional ethics and best management practices are emphasized. Guest instruction is provided in part by tree care industry professionals. May also be offered as .",1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
FDSC 4081 - Food Process Engineering Laboratory,0 Credits (3 Contact Hours) Non-credit laboratory to accompany . Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,2.5,Process Engineering,engineering_capabilities-2,"{""process engineering"": 1}"
ECE 3600 - Electric Power Engineering,"Presents the basic principles of power systems, energy conversion, electromagnetic induction and developed forces. Topics include power and energy concepts and analysis; the basics of electric power generation, transmission, and distribution; synchronous machines, induction motors, and DC motors. Preq: and , each with a C or better.",3.5,Power Generation,use-3,"{""power generation"": 1}"
FDSC 4080 - Food Process Engineering,4 Credits (3 Contact Hours) Study of basic engineering principles and their application in food processing operations. Emphasizes the relation between engineering principles and fundamentals of food processing. Preq: Food Science and Human Nutrition major or Food Science minor; and and ; and one of or ; and one of or or . Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,2.5,Process Engineering,engineering_capabilities-2,"{""process engineering"": 1}"
ECE 1010 - Robots in Business and Society,"3 Credits (3 Contact Hours) Explores the significant role robotics and automation play in society. Students gain an appreciation of the ethics, economics, psychology, politics and technologies that must be considered in the use of robots.",1.5,Automation,technical_skills-1,"{""automation"": 1}"
ECON 4580 - Natural Resource Use in the Global Economy,"3 Credits (3 Contact Hours) This course covers the application of microeconomic concepts and models to the use of natural resources in the global economy. Students evaluate the efficiency and sustainability of natural resource use, as well as the extent to which the use promotes economic development. Focus is on uses of energy resources, recyclable resources, land, and water and evaluation of policies that affect their use. Preq: or ; and or . . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
ECON 4290 - Economics of Energy Markets,"3 Credits (3 Contact Hours) This course examines the economics of energy markets and energy policy. The unique features and characteristics of these important and interrelated markets are explored, and participants gain practical experience in connecting economic concepts to recent energy-related events and energy policy issues. Preq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",10.0,Energy Policy;Energy Market,sustainability_and_policy-4;clean_energy_markets-4,"{""energy policy"": 2, ""energy market"": 2}"
SCI 3000 - Sustainable Energy: A Global Cost-Benefit Analysis,3 Credits (3 Contact Hours) Critical analyses of multiple renewable energy sources ranging from technological feasibility and economic viability to environmental harms and human rights abuses. Preq: and .,4.5,Renewable Energy,sustainability_and_policy-4,"{""renewable energy"": 1}"
CE 4840 - Design Thinking Approaches to Sustainable System Design,3 Credits (3 Contact Hours) Introduces the concepts of design thinking approach to enable engineers to design and evaluate systems that can effectively meet both human needs and sustainability objectives. Preq: Junior standing. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
CE 4550 - Sustainable Construction Materials,"3 Credits (3 Contact Hours) This course introduces students to various concepts related to the impact of construction materials such as Portland cement, aggregates, asphalt materials, steel, wood, polymers and ceramics on environment and sustainability. Field visits to LEED and Green Globes certified buildings on campus showcase various practices in the industry to improve sustainability. Oral and written communication skills are an integral part of this course. Preq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
CE (MSE) 4520 - Corrosion and Oxidation,"3 Credits (3 Contact Hours) Provides a comprehensive review of the subject and covers electrochemical reactions, thermodynamics and kinetics of corrosion, different types of corrosion, corrosion monitoring techniques, and corrosion prevention through materials selection, design, cathodic and anodic protection and coatings. May also be offered as . Preq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",6.0,Corrosion;Electrochemical,technical_skills-1;engineering_capabilities-2,"{""electrochemical"": 1, ""corrosion"": 5}"
CE 4470 - Stormwater Management,"3 Credits (2 Contact Hours) Evaluation of peak discharges for urban and rural basins, design of highway drainage structures such as inlets and culverts; stormwater and receiving water quality; best management practices, detention and retention ponds, and erosion and sediment control. Students will also learn appropriate technical communication and teamwork skills. Preq: with a grade of or better. Preq or concurrent enrollment: . Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
CE 4380 - Construction Support Operations,"3 Credits (3 Contact Hours) Describes activities necessary for the completion of a construction job although not specifically recognized as direct construction activities: general conditions, safety, security, quality assurance, value engineering; organizational support features and typical implementation procedures. Preq: and , each with a C or better. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
CE 4310 - Building Information Modeling in Construction Management,"3 Credits (3 Contact Hours) The course provides an introduction to the theory of building information modeling (BIM). Students learn to develop BIM models for architecture and engineering purposes, and use them for performing design coordination, preparing construction cost estimates, and 4D construction schedules. Preq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",2.5,Construction Management,engineering_capabilities-2,"{""construction management"": 1}"
PRTM 3610 - Sport and Recreation Facility Management,"3 Credits (3 Contact Hours) An overview of the management of sport and recreation facilities and venues. Topics discussed and applied include planning models, project management principles, financing capital projects, human resource considerations, risk management and legal liability, and current issues and trends in facility management. Preq or concurrent enrollment: .",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
"PRTM 3500 - Global Challenges in Parks, Recreation, Tourism, Sport, and Events","3 Credits (3 Contact Hours) Course addresses global challenges based on U.N. Sustainable Development Goals and their relationship(s) to the discipline of Parks, Recreation, and Tourism Management. Each section of the course focuses on a specific topical challenge related to the discipline (e.g. - Sport, Sustainability, and Climate; Youth and Mental Health; Tourism and Sustainability; Social Justice and Public Land Use Policies). Students explore the context of the challenge (perspectives, causes, and impacts), identify appropriate processes (tools, models, and frameworks), and apply those processes to develop ethically sound and creative solutions, strategies, and initiatives to address the challenge. May be repeated for a maximum of six credits as long as different topics are covered. A maximum of three credits may be used to fulfill the Global Challenges general education requirement. Preq: Sophomore standing.",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
PKSC 4230 - 3D Parametric Design Online,"3 Credits (3 Contact Hours) Provides an overview of the techniques used in designing 3D parametrics solid parts for packaging science applications. The course begins with a basic overview of design software and progresses to cover advanced applications, including simulation, surfacing, tooling, photorendering and sustainability. Additionally, this course prepares students for a professional certification exam. Recommended for students who have experience with design software. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
PKSC 4050 - Sustainable Packaging Systems,"3 Credits (3 Contact Hours) This course explores the fundamentals behind assessing and measuring the sustainability of different packaging systems used today. Different evaluation paradigms are discussed, covering the environmental, economic, and social dimensions of using various packaging materials. An in-depth analysis of paper, plastic, metal, and glass material is presented to help students understand the energy demand, global warming potential, and other factors associated with the manufacturing and use of common materials. This course also covers end-of-life solutions for various materials, including a cost-benefit analysis for recycling, chemical recycling, and composting. Students complete an analysis of their own using one of the assessment techniques presented in the class to explore the impacts of a particular packaging application. Preq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",9.0,Energy Demand;Sustainability,sustainability_and_policy-4;clean_energy_markets-4,"{""sustainability"": 1, ""energy demand"": 1}"
PKSC 3200 - Packaging Design Theory,"3 Credits (2 Contact Hours) Study of human factors psychology as it relates to product and package development. Lecture topics center on advanced color theory, space, shape, texture, pattern, typography, branding, marketing, consumer studies, ergonomics, sustainability and applied packaging. Laboratory focuses on developing retail packaging through applying course theory, group development and peer critique. Preq: and and Packaging Science major. Coreq: .",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"PES (ETOX, GEOL) 4850 - Environmental Soil Chemistry","3 Credits (3 Contact Hours) Study of soil chemical processes (sorption, desorption, ion exchange, precipitation, dissolution, and redox reactions) of nutrients and inorganic and organic contaminants in soils and organic matter. Chemical complex equilibria and adsorption phenomena at the solid (soil, sediment, and mineral) water interface are emphasized. May also be offered as or . Preq: or .",3.5,Ion Exchange,production-3,"{""ion exchange"": 1}"
PES 4450 - Regulatory Issues and Policies,"3 Credits (3 Contact Hours) Introduction to regulations of plant agriculture. Emphasizes risk assessment, patenting biotechnology inventions, and ethical issues. Includes survey of state and governmental agencies with responsibilities to avoid risk to humans, non-target organisms, and preservation of food safety, agricultural resources, and natural ecosystems. This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
PES 3350 - Agricultural Biotechnology,"3 Credits (3 Contact Hours) Strategies for the best use of biotechnology and genetic resources to alleviate constraints in global hunger, environmental sustainability, and health. Includes genetic enhancement and chromosome engineering of plant, animal, and microbial systems; issues related to commercial implementation; the impact on developing countries, environmental impact, and governmental policies. Preq: or .",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
PHYS 4550 - Quantum Physics I,"3 Credits (3 Contact Hours) Discussion of solution of the Schroedinger equation for free particles, the hydrogen atom, and the harmonic oscillator. Includes Honors sections. Preq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",5.5,Hydrogen,hydrogen_phrases-5,"{""hydrogen"": 1}"
PSYC 3350 - Human Factors Psychology,"3 Credits (3 Contact Hours) Analyses of theoretical issues and research methods related to the interaction between people and machines and human performance. Topics include information processing theory, human control systems and displays, task simulation, perceptual and motor factors limiting human performance. Preq: .",1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
"PHIL 3400 - Technology, Environment, and Sustainability","3 Credits (3 Contact Hours) Philosophical examination of how technology contributes to significant environmental change. Considers role of science in justifying claims about (for example) global climate change, role of technology in responding to these changes, how technology affects relations between humans and the extra-human world, and ethical implications of various kinds of technology.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
PRTM 4740 - Advanced Recreation Resources Management,3 Credits (3 Contact Hours) Advanced topics in recreation resource management focusing on management strategies and techniques for addressing common resource and social problems in recreation resource management. Case studies and problem analysis are emphasized. Students must have a 2.0 cumulative grade-point average to enroll in this course. Includes Honors sections. Preq: and senior standing.,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
"SOC (ANTH, JUST) 4820 - Spatial Inequality and GIS","3 Credits (3 Contact Hours) This course examines the theories and methods used in spatial inequality research-the study of “who gets what where and why.” The course introduces students to geographic information systems (GIS) and examines spatial disparities related to poverty, health, crime, pollution, and racial and socioeconomic segregation. May also be offered as or . Preq: or or or or . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
WFB 4500 - Aquaculture,"3 Credits (3 Contact Hours) Basic aqua-cultural techniques applied to freshwater and marine organisms; past and present culture of finfishes and shellfishes around the world; principles underlying fish production; water quality, feeding, and nutrition as they influence production of cultured aquatic organisms. Preq: and . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
"WFB (ENR, FOR) 4341 - Geographic Information Systems for Natural Resources Laboratory",0 Credits (3 Contact Hours) Non-credit laboratory to accompany . May also be offered as or . Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
"WFB (ENR, FOR) 4340 - Geographic Information Systems for Natural Resources","3 Credits (2 Contact Hours) Develops competence in geographic information systems (GIS) technology and its application to various spatial analysis problems in natural resources. Topics include data development and management, spatial analysis techniques, critical review of GIS applications, needs analysis and institutional context. GIS hardware and software, hands-on application. May also be offered as or . Preq: Junior standing. Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",3.0,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 2}"
THEA 4870 - Stage Lighting I,"3 Credits (2 Contact Hours) Theory and practice of stage lighting through an understanding of various lighting instruments, lighting control systems, and execution of lighting designs. Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
SUST 4990 - Sustainability Minor Creative Inquiry,"1-3 Credits (1-3 Contact Hours) Students have the opportunity to engage in research related to Clemson University’s sustainability action goals and how they relate to the United Nations Sustainable Development Goals. Topics and areas of focus could include data collection and analysis, clean energy and efficiency, marketing and communication efforts for climate change education, a recycling and composting program and sustainability research. May be repeated for a maximum of three credits. Preq: Consent of instructor.",6.0,Sustainability;Clean Energy,sustainability_and_policy-4,"{""sustainability"": 3, ""clean energy"": 1}"
"SUST 3010 - Sustainability for Peace: Water, Energy, and Food Scarcity as Root Causes of War","3 Credits (3 Contact Hours) Investigates the relationship between resource scarcity and conflict, with proposed solutions for peace. Integrates case studies and various perspectives with a regional to global perspective. Preq: Sophomore standing.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
SUST 2040 - Ocean and Climate Sustainability,3 Credits (3 Contact Hours) This course covers communication about climate and ocean literacy. Students learn the science of how the climate and the oceans are linked directly to human health and sustainability; create new and effective creative climate communication concepts (C4) to influence public support effectively; and study the efficacy and effectiveness of alternative communication practices across a diverse group of stakeholders.,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
SUST 2010 - Sustainability Leadership,"3 Credits (3 Contact Hours) Participants learn how principles of environmental, social and economic sustainability apply in contexts ranging from personal lifestyle choices, to the built environment, to operation of public and private institutions. Participants also develop and practice skills to act as agents of change in the university and the broader community.",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
AMFG 4800 - Practicum Experience in Advanced Manufacturing,"3 Credits (1 Contact Hour) Students solve open-ended, real world manufacturing process and system design problems typically provided by industrial partners. Students experience various aspects of a team project design process, including development of a mission statement, selection of appropriate design, methodologies, project management, economic decision making, recommendation justification, reporting and presentation. Preq: . Coreq: . This 4000-level course has a 6000-level counterpart. Students should refer to the Graduate Catalog for the 6000-level description and requirements.",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
ACCT 4100 - Contemporary Reporting and Management Control Systems,"3 Credits (3 Contact Hours) Application of analyses and management control systems for contemporary business needs, including sustainability reporting, lean systems, capacity management, performance measures and incentive measures and incentive systems, and target costing. Preq: with a C or better.",7.0,Sustainability;Sustainability Reporting;Control Systems,sustainability_and_policy-4;technical_skills-1,"{""sustainability"": 1, ""sustainability reporting"": 1, ""control systems"": 2}"
