title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
Data Science for Chemical Systems,"Through lectures, in-class activities, and problem sets, students learn and use methods in data science to execute a project focused on a Quantitative Structure Property Relationship (QSPR). Students complete a typical research-based data science pipeline, including project definition, metric evaluation, data collection, data cleaning, exploratory data analysis, model selection, visualization, and reporting. During data cleaning and exploratory data analysis, students learn key concepts about univariate and multivariate statistics. Throughout the project, students learn about bias and fairness, the reproducibility crisis, statistical paradoxes, and more. Python is the programming language of instruction.",https://www.catalog.caltech.edu/current/2024-25/department/Ch/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
Challenges in Data Science for Chemical Systems,"Student groups complete a one-term, data-science project that addresses an instructor-approved chemical engineering challenge. The project may be an original research idea; related to work by a research group at the Institute; an entry in a relevant national/regional contest; a response to an industry relationship; or other meaningful opportunity. There is no lecture, but students participate in weekly progress updates. A student may not select a project too similar to research completed to fulfill requirements for ChE 80 or ChE 90 abc.",https://www.catalog.caltech.edu/current/2024-25/department/Ch/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
Principles and Applications of Semiconductor Photoelectrochemistry,"The properties and photoelectrochemistry of semiconductors and semiconductor/liquid junction solar cells will be discussed. Topics include optical and electronic properties of semiconductors; electronic properties of semiconductor junctions with metals, liquids, and other semiconductors, in the dark and under illumination, with emphasis on semiconductor/liquid junctions in aqueous and nonaqueous media. Problems currently facing semiconductor/liquid junctions and practical applications of these systems will be highlighted. Part b not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/Ch/,3.0,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 2}"
Chemical Biology of Proteins,"An advanced survey of current and classic topics in chemical biology. Content draws largely from current literature and varies from year-to-year. Topics may include the structure, function, and synthesis of peptides and proteins; enzyme catalysis and inhibition; cellular metabolism; chemical genetics; proteomics; posttranslational modifications; chemical tools to study cellular dynamics; and enzyme evolution. Not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/Ch/,3.5,Catalysis,production-3,"{""catalysis"": 1}"
Bioorganic Chemistry of Nucleic Acids,"The course will examine the bioorganic chemistry of nucleic acids, including DNA and RNA structures, molecular recognition, and mechanistic analyses of covalent modification of nucleic acids. Topics include synthetic methods for the construction of DNA and RNA; separation techniques; recognition of duplex DNA by peptide analogs, proteins, and oligonucleotide-directed triple helical formation; RNA structure and RNA as catalysts (ribozymes). Not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/Ch/,3.5,Catalyst,production-3,"{""catalyst"": 1}"
Organometallic Chemistry,"A general discussion of the reaction mechanisms and the synthetic and catalytic uses of transition metal organometallic compounds. Second term: a survey of the elementary reactions and methods for investigating reaction mechanisms. Third term: contemporary topics in inorganic and organometallic synthesis, structure and bonding, and applications in catalysis. Part b not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/Ch/,3.5,Catalysis,production-3,"{""catalysis"": 1}"
Environmental Physical Organic Chemistry Part II,"This course will cover selected aspects of the organic chemistry of aquatic systems and coupled air-water systems. Topics include photochemical transformations, biochemical transformations in sub-surface water, surface water, and sediments, heterogeneous surface reactions and catalysis, hydrolysis reactions, nucleophilic displacement and substitution reactions, elimination reactions, carboxylic acid ester hydrolysis, thiophosphoric acid ester hydrolysis, carbamate ester hydrolysis, and amide ester hydrolysis. The primary goal is to better understand factors controlling the fate and behavior of organic compounds and persistent organic pollutants in the global environment. Case studies will be presented. Not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/Ch/,3.5,Catalysis,production-3,"{""catalysis"": 1}"
Chemical Synthesis,An integrated approach to synthetic problem solving featuring an extensive review of modern synthetic reactions with concurrent development of strategies for synthesis design. Part a will focus on the application of modern methods of stereocontrol in the construction of stereochemically complex acyclic systems. Part b will focus on strategies and reactions for the synthesis of cyclic systems. Part b not offered 2024-25.,https://www.catalog.caltech.edu/current/2024-25/department/Ch/,2.5,Chemical Synthesis,engineering_capabilities-2,"{""chemical synthesis"": 1}"
Computational Solid State Physics and Materials Science,"The course will cover first-principles computational methods to study electronic structure, lattice vibrations, optical properties, and charge and heat transport in materials. Topics include: Theory and practice of Density Functional Theory (DFT) and the total-energy pseudopotential method. DFT calculations of total energy, structure, defects, charge density, bandstructures, density of states, ferroelectricity and magnetism. Lattice vibrations using the finite-difference supercell and Density Functional Perturbation Theory (DFPT) methods. Electron-electron interactions, screening, and the GW method. GW bandstructure calculations. Optical properties, excitons, and the GW-Bethe Salpeter equation method. Ab initio Boltzmann transport equation (BTE) for electrons and phonons. Computations of heat and charge transport within the BTE framework. If time permits, selected advanced topics will be covered, including methods to treat vander Waals bonds, spin-orbit coupling, correlated materials, and quantum dynamics. Several laboratories will give students direct experience with running first-principles calculations. Not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/APh/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
Evolution of the Biosphere,"Evolutionary phenomena have shaped Earth's biosphere, from the structures of molecules to the dynamics of entire ecosystems. This course covers how the biosphere emerged through the actions of evolutionary processes operating over the past 3.7 billion years of Earth history. Evolutionary mechanisms acting at different scales of biological organization will be covered, including gene and protein evolution, gene family and genome evolution, cell type evolution, the evolution of developmental processes controlling morphology, neural circuit evolution and behavior, the molecular mechanisms that physiologically adapt organisms to their environments, and the origins of ecological relationships between species. At each scale, constraints and catalysts on the evolutionary process will be discussed that have led to the spectrum of living systems comprising our planet's tree of life. This course is inclusive of all biodiversity.",https://www.catalog.caltech.edu/current/2024-25/department/Bi/,3.5,Catalyst,production-3,"{""catalyst"": 1}"
Introduction to Biochemistry,"Lectures and recitation introducing the molecular basis of life processes. In the first term, topics will include the structure and chemical properties of biological macromolecules, molecular biology methods, and biological catalysis. The second term will cover an overview of metabolism and the biochemistry behind the transmission of genetic information.",https://www.catalog.caltech.edu/current/2024-25/department/Bi/,3.5,Catalysis,production-3,"{""catalysis"": 1}"
Challenges and Opportunities in Quantitative Ecology,"Ecosystems are defined by dynamical interactions between groups of organisms, the communities they constitute, and the physical and chemical conditions and processes occurring in the environment. These dynamics are complex and multiscale across both length and time. This course will explore quantitative approaches that observe, measure, model, and monitor ecosystems and the services that they provide society-and the emerging opportunities that could employ these approaches to improve and strengthen global sustainability when it comes to our own ecology. This course will feature lectures each week from different members of the Caltech faculty working on ecological problems from different angles in order to illustrate how fresh insights can emerge by drawing on diverse ways-of-knowing. Given in alternate years; not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/Bi/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
Molecular Basis of Animal Evolution,"We share the planet with well over 1.5 million other animal species. This course covers how the staggering diversity of the animal kingdom came about through underlying molecular evolutionary phenomena, including gene and protein sequence evolution, gene family and genome evolution, the evolution of developmental processes, neural circuit evolution and behavior, and molecular mechanisms that physiologically adapt animals to their environment. Molecular processes involved in speciation will be explained, together with an analysis of constraints and catalysts on the production of selectable variation that have shaped the evolution of animal life. Participants will undertake a laboratory project on evolutionary genomics, involving fieldwork, genome sequencing and comparative genome analysis. The course focuses on the >99.9% of animals that lack backbones. Not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/Bi/,3.5,Catalyst,production-3,"{""catalyst"": 1}"
Calculus of Variations,"First and second variations; Euler-Lagrange equation; Hamiltonian formalism; action principle; Hamilton-Jacobi theory; stability; local and global minima; direct methods and relaxation; isoperimetric inequality; asymptotic methods and gamma convergence; selected applications to mechanics, materials science, control theory and numerical methods. Not offered 2024-25.",https://www.catalog.caltech.edu/current/2024-25/department/ACM/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
