title,description,relevance_score,matched_keywords,matched_groups,keyword_frequencies
"EDMM 4540 - Fabrication, Assembly and Finishing","Overview of assembly processes including adhesion, cohesion (welding), mechanical fasteners, snap and press fits, forming and fabricating techniques. Product finishing methods including surface preparation of various substrates, painting, plating, anodizing, printing, and vacuum metalizing. Review of the impact of the assembly and finishing procedures on product quality and reliability. Prerequisite: EDMM 2810, with a grade of “C” or better. 3 hours (2 - 3)",3.5,Welding,delivery_and_storage-3,"{""welding"": 1}"
EDMM 3540 - Metrology,"Precision measurement, its relationship to geometric tolerances, critical dimensions, and calibration. Statistical process control and quality assurance using manual and automated gauges, checking fixtures, non-destructive testing, and coordinate measuring systems. Use of vision, laser, and other non-contact measuring systems. Prerequisite: IEE 2610, with a grade of “C” or better. Co-requisite: EDMM 3480 3 hours (2 - 3)",2.0,Quality Assurance;Process Control,technical_skills-1,"{""process control"": 1, ""quality assurance"": 1}"
EDMM 2830 - Thermodynamics,"Fundamentals of thermodynamics, first and second laws for open and closed systems, basics of heat transfer. Laboratory practices on thermodynamic system behavior.",1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
EDMM 2560 - Engineering Material Design,"Students will gain hands-on experience designing, processing, and evaluating engineered materials used in many real world applications. Topics covered include: fundamental structure-processing-property relations, material characterization, and testing techniques. Laboratories will enable students to learn how materials science may be used in a practical engineering design. This will be accomplished by demonstrating how computational methods are used to design and process metals, polymers, and ceramics. Prerequisites: CHEM 1100 and CHEM 1110, with a “C” or better in all prerequisites. 3 hours (2 - 3)",2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
EDMM 2500 - Plastics Properties and Processing,"Effects of polymer chemistry, additives, plasticizers, fillers, and reinforcements on the properties of plastics. Molding, forming, extrusion, casting, lamination, coating, welding, and decorating of thermoplastic and thermoset materials. Prerequisite: Recommended, CHEM 1100/1110. 3 hours (2 - 3)",3.5,Welding,delivery_and_storage-3,"{""welding"": 1}"
EDMM 1500 - Introduction to Manufacturing,"Analysis and application of a broad range of modern manufacturing techniques utilized in industry. Exploration of production methods as influenced by historical impact, materials, processes, productivity, ethics, and social/environmental concerns. The global challenges to product design, performance, quality, and economic considerations will be investigated. This course satisfies WMU Essential Studies Level 2: Exploration and Discovery – Science and Technology Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours (3 - 0)",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
EDMM 1420 - Engineering Graphics,"Essentials of engineering graphics including technical sketching, CAD applications, applied geometry, orthographic projection, section, dimensioning, tolerancing, threads and fasteners, weldments, detail and assembly drawing, charting and basic elements of descriptive geometry. All work is according to current ANSI drafting standards. Previous technical drawing is recommended. 3 hours (2 - 3)",2.5,Technical Drawing,engineering_capabilities-2,"{""technical drawing"": 1}"
EAP 4700 - EAP Field Placement I,"The placement is a field based learning experience in assuming responsibilities in Work Organization and Human Resource Management and EAP Administration. Through the field placement, the student will actively apply the foundations of their knowledge and skill. Prerequisite: Successful completion of all EAP course work. 6 hours",1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
ECE 5850 - Mechatronics,"A course in fundamentals of motion control, primarily as it is applied to robotics. Students will learn the basics of control systems as applied to multiaxis servo systems. Appropriate time will be devoted to develop a sound basis in the electro-mechanical discipline. 3 hours This course is restricted to graduate students majoring in either Computer Engineering or Electrical Engineering. Senior undergraduates may take this course with department approval. This course is cross-listed with ME 5850. A student may not receive credit for both ECE 5850 and ME 5850. (3 to 0)",1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
ECE 5710 - State Space Control Systems,"An introduction to the state-space representation of linear system. As such, familiarity with the classical Laplace transform techniques will be assumed but not emphasized. Instead, time–domain analysis of differential equations on linear systems will be performed. This course forms the basis upon which modern electrical engineering is founded.",1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
"ENVS 2050 - Nature, Society, and Sustainability","Designed for majors and minors in the program, this course is an interdisciplinary survey of environmental and sustainability topics that introduces students to key problems, ideas, and people. Students will examine our changing relationships to the nonhuman world, our evolving knowledge of those changes, and diverse approaches to environmental and sustainability challenges. The course is reading and writing intensive, and also includes a required weekend field experience. 4 hours",5.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 3}"
ENVS 1050 - Perspectives on Sustainability,"This course offers an interdisciplinary exploration of sustainability with both its promises and paradoxes. Starting with a foundation in the modern concept of sustainability and its historic origins, the course examines sustainability at a variety of scales and contexts through the lenses of economics, physical and life science, global commodity chains, land use and planning, climate change, demography, social justice, and a variety of biotic and abiotic systems. Explorations may include natural resource extraction and protection, sustainable business models, infrastructure management and maintenance, the role of education, health care, housing, transportation, and other topics. This course satisfies WMU Essential Studies Level 2: Exploration and Discovery – Science and Technology Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours",6.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 5}"
MKTG 4630 - Supply Chain Logistics,"This course analyzes the integrative elements of a logistical system across supply chains. The primary focus is on critical analysis of the service and economic justification of supply chain designs. Topics include: Total landed cost, demand/supply integration, analysis of demand fulfillment, transportation service quality, transportation costing/pricing, inventory management and application of information technologies.",4.5,Supply Chain Logistics,clean_energy_markets-4,"{""supply chain logistics"": 1}"
MKTG 3330 - Sustainability Marketing,"This course is an introduction to the role of sustainable marketing in the U.S. and global economy. Emphasis within this course is on how organizations create sustainable value through strategically driven marketing action. Topics include buyer & consumer behavior, market segmentation, product planning, service quality, promotion, pricing, and managing channel relationships. Prerequisite: Junior standing or instructor approval. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
MGMT 4100 - Global Human Resource Management,"The purpose of this course is to provide students with an understanding of the key practices associated with effective global human resource management. In this course, we will explore various topics like expatriate management, global staffing and performance management, and dimensions of cross-cultural management. Essentially, the course aims to enhance student insights into some of the key challenges facing global operations in their pursuit of effective human resource management. Prerequisites: (MGMT 2520 or MGMT 3520) with a minimum grade of “C” in either prerequisite, and (MGMT 2750 or MGMT 3540). 3 hours",2.5,Resource Management,technical_skills-1,"{""resource management"": 3}"
MGMT 3540 - HR Analytics,"This course covers the use of quantitative techniques for decision-making in human resource management. It may include analytical techniques such as correlational and regression analysis, trend analysis, forecasting, etc. There will be an emphasis on identifying trends and interpreting results based on data in employee data sets. Exploration of employee management systems will help students become familiar with basic practices. Prerequisites: MGMT 2500 AND (STAT 2160 or STAT 1600 or STAT 3660 or CIS 2500) and (MGMT 2520 OR CIS 2640)",1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
MGMT 2750 - Analytical Foundations,"This course covers the use of qualitative and quantitative techniques for research and decision-making across the business functions of production, distribution, marketing, information management, accounting, finance, and human resource management. It may include analytical techniques such as research methods, problem identification, project management, decision cycle, decision models, forecasting, etc. Prerequisite: STAT 2160 or STAT 1600 or STAT 3660. 3 hours Restricted to majors/minors across multiple departments. Please see advisor for specific program restrictions.",4.0,Resource Management;Project Management,engineering_capabilities-2;technical_skills-1,"{""project management"": 1, ""resource management"": 1}"
MGMT 2520 - Human Resource Management,This course covers various HRM functions including work force needs; staffing and development; organization and individual appraisal; employee compensation and benefits; safety and health; approaches to employee problems; and labor relations. Prerequisites: ECON 2010 and MGMT 2500 (MGMT 2500 may be taken concurrently) 3 hours,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
MGMT 2140 - Exploring Entrepreneurship,"This course is an introduction to the exploration of entrepreneurs and entrepreneurship. It is specifically targeted to both the non-business student and the business student. It is intended for students who are interested in or presently involved in entrepreneurial activities in diversified pursuits including but not limited to engineering, sustainability, technology, and natural science along with the students who have a traditional business focus. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
ME 5350 - Applied Spectroscopy,"Fundamentals of spectroscopy including rotational, vibrational and electronic transitions of molecular species, absorption and fluorescence spectra, lineshape profiles and broadening mechanisms. Description of spectroscopic techniques and their application for the measurement of relevant quantities such as concentration, velocity and temperature in practical systems, including internal combustion engines. Experimental hardware used for spectroscopic measurements.",2.5,Combustion,engineering_capabilities-2,"{""combustion"": 1}"
ME 4710 - Motion and Control,"Analysis and implementation of linear closed-loop motion control systems containing electrical, hydraulic, pneumatic and mechanical components. Analytical and experimental development of models for components and systems.",1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
ME 4680 - Engine Design,"Application of the knowledge of the mechanics, thermodynamics and fluid mechanics to the design of internal combustion engines to meet specific mission requirements. Optimization of the design using computer modeling and parametric studies. Prerequisites: ME 3560 and ME 3670; with a grade of “C” or better in all prerequisites. 3 hours Restricted to majors in aerospace engineering or mechanical engineering. (2 - 3)",2.5,Combustion,engineering_capabilities-2,"{""combustion"": 1}"
ME 4390 - Design of Thermal Systems,"Application of energy concepts to thermal fluid design problems. Open ended design projects in incompressible and compressible fluid flows, thermodynamics, heat transfer, power generation, alternate energy systems including computer simulations. Experimentation and theoretical analysis verification with data analysis and report preparation. Prerequisites: (ME 3350 and ME 4310) or (CHEG 2810, CHEG 3120 and IEE 2610); with a grade of “C” or better in all prerequisites. 3 hours Restricted to majors in aerospace engineering, chemical engineering or mechanical engineering. (2 - 3)",7.5,Chemical Engineering;Heat Transfer;Power Generation,use-3;engineering_capabilities-2;technical_skills-1,"{""power generation"": 1, ""chemical engineering"": 1, ""heat transfer"": 1}"
ME 4330 - Environmental Systems Design in Buildings,"Theory of the conditioning of air, applications to the design of systems to control temperature, humidity, distribution, and ventilation. Computer simulation of buildings and systems. Prerequisites: (ME 4310 or CHEG 3120) and ME 4320, with a grade of “C” or better in all prerequisites. 3 hours Restricted to majors in aerospace engineering, chemical engineering: energy management, chemical engineering or mechanical engineering.",3.0,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 2}"
ME 4320 - Thermodynamics II,"Advanced topics including gas-vapor mixtures, combustion, and compressible flow. Prerequisites: (ME 2320 or CHEG 3200) and (AE 3710 or ME 3560 or CHEG 3110), with a grade of “C” or better in all prerequisites. (AE 3710 or ME 3560 or CHEG 3110 may be taken concurrently.) 3 hours Restricted to majors in aerospace engineering chemical engineering or mechanical engineering.",3.0,Chemical Engineering;Combustion,engineering_capabilities-2,"{""chemical engineering"": 1, ""combustion"": 1}"
ME 4310 - Heat Transfer,"Steady state and transient conduction, radiation functions, radiation networks, natural and forced convection, design of heat exchangers, and computer applications. Prerequisites: ME 2320 and (ME 3560 or ME 3610), with a grade of “C” or better in all prerequisites. 3 hours Restricted to majors in aerospace engineering or mechanical engineering.",1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
ME 3670 - Internal Combustion Engines I,"Introduction to internal combustion engine systems and mechanical design. Consideration of factors affecting engine design using principles of engineering science. Analysis of common engine systems for reciprocating and continuous flow internal combustion engines. Prerequisites: MATH 2720, ME 2580 and ME 2320; with a grade of “C” or better in all prerequisites. 3 hours Restricted to majors in aerospace engineering or mechanical engineering. (2 - 3)",3.5,Combustion,engineering_capabilities-2,"{""combustion"": 3}"
ME 3600 - Control Systems,"Theory and analysis of linear closed-loop control systems containing electronic, hydraulic, and mechanical components. Differential equations. Laplace transforms, Nyquist and Bode diagrams are covered. Prerequisites: ME 2580, MATH 3740 and ECE 2100; with a grade of “C” or better in all prerequisites. 3 hours Restricted to majors in aerospace engineering or mechanical engineering.",2.0,Control Systems,technical_skills-1,"{""control systems"": 2}"
ME 2500 - Materials Science for Engineers,"First course in the science of engineering materials. Relationships between microscopic structure and the mechanical properties of metals, polymers, and ceramics. Effects of environment on material properties. Prerequisites: (ME 2615 or IME 1500 or EDMM 1500), CHEM 1100, CHEM 1110, and (MATH 1220 or 1700); with a grade of “C” or better in all prerequisites. 3 hours",2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
ME 2320 - Thermodynamics I,"This course features the fundamental laws of classic thermodynamics including the First and Second Laws of Thermodynamics. Work, heat transfer, and energy are defined. Students learn to identify properties of pure substances using databases and equations of state. Definitions of ideal and non-ideal processes allow students to determine inefficiencies in thermodynamic systems, including power, refrigeration, and heat pump cycles. Applications are studied in relationship to fixed mass systems, control volumes, and thermodynamic cycles. Comparisons to alternate energy systems such as solar and wind energy are made. This course satisfies WMU Essential Studies Level 2: Exploration and Discovery – Science and Technology Category. Prerequisites: MATH 1230 or 1710, PHYS 2050, PHYS 2060; with a grade of “C” or better in all prerequisites. 3 hours",1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
MUS 1234 - Audio Production Bootcamp,"Students in this course will gain an understanding of the fundamentals of digital audio and its related topics, including audio recording, sampling, editing, exporting, sharing, and streaming. Students will develop the ability to create original music with a computer using shareware or low-cost software. Students will also learn to record and edit podcasts and will create an original podcast episode focusing on an important social issue (sustainability, diversity and inclusion, global awareness, etc.). This course satisfies WMU Essential Studies Level 1: Foundations - Oral and Digital Communications.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
ME 5850 - Mechatronics,"A course in fundamentals of motion control, primarily as it is applied to robotics. Students will learn the basics of control systems as applied to multiaxis servo systems. Appropriate time will be devoted to develop a sound basis in the electro-mechanical discipline. This course is cross-listed as ECE 5850.",1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
ME 5770 - Fuel Cell and Alternative Energy,"The course covers fundamentals of fuel cells, working principles and types; function of main components, basic chemistry and thermodynamics, electrochemistry; alternative fuels and emerging energy technologies; and fuel cell and hydrogen era.",12.5,Hydrogen;Fuel Cell;Electrochemistry,hydrogen_phrases-5;use-3;engineering_capabilities-2,"{""hydrogen"": 1, ""fuel cell"": 3, ""electrochemistry"": 1}"
ME 5730 - Materials Selection in Design,"Material selection for resistance to both load and environment. Design parameters for material selection and various metal systems, corrosion, service failures, and mechanical behavior of engineering alloys at high and low temperatures.",2.5,Material Selection;Corrosion,technical_skills-1,"{""material selection"": 2, ""corrosion"": 1}"
ME 5620 - Application of Numerical Methods in Engineering,"Finite difference methods for initial value and boundary value problems; 2D finite differencing, boundary element methods applications to differential equations of heat transfer, fluid flow, and solid mechanics.",1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
ME 5610 - Finite Element Method,"Development of finite element method for solution of one-, two-, and three-dimensional problems in heat transfer, fluid flow, structures and elasticity.",1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
MUS 5020 - Entrepreneurship for Music,"This course will cover professional development practices for sustainable careers in music. Collaborative project management, professional/artistic identity development, professional document and materials creation, and sustainable business practices will be the focus of this class.",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
PHIL 3160 - Ethics in Engineering and Technology,"An examination of ethical issues in engineering. Topics include: engineering as a profession; codes of ethics; engineering in business, industry and government; responsibilities to employers, clients, and society; conflicts of interest; safety and risk; whistle blowing; environmental concerns; and choosing careers in engineering and technology. This course satisfies WMU Essential Studies Level 2: Exploration and Discovery – Science and Technology Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
PAPR 4870 - Senior Design Project,"Application of chemical engineering to the solution of a complex, open-ended research problem selected in consultation with faculty. The project will involve feasibility analysis, design, and optimization of chemical processes. The project is the culmination of the curriculum and is a major design experience based on the knowledge and skills acquired in earlier coursework and will incorporate appropriate engineering standards and multiple realistic constraints. Emphasis will be on working in small design groups, submission of written report, and oral presentation. This course provides an introduction to the discipline of public management including the historical development of public administration, the relationship between politics and administration, conflicting public values, defining the public interest and the appropriate level of administrative discretion. The course also addresses matter of professionalism, the ASPA Code of Ethics, career planning for public service, and major sources of information for research. This course is approved as a writing-intensive course. This course satisfies WMU Essential Studies Level 3: Connections – Local and National Perspectives Category. May be repeated for credit. Prerequisite: Senior standing and CHEG 4600, a minimum grade of “C” is required in CHEG prefixed prerequisites. 3 hours Restricted to majors in Chemical Engineering or Paper Engineering",3.0,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 2}"
PAPR 3510 - Water Quality and Microbiology,"The physical, chemical, and biological characteristics of water. Topics stressed include hydrology, treatment of water, water quality, governmental regulations, evaluation, and the microbiology of water. (This is a non-laboratory course offered for adult education. Credit will not be earned in PAPR 3510 by paper science or paper engineering majors.) 2 hours (2 - 0)",2.0,Water Quality,technical_skills-1,"{""water quality"": 2}"
PAPR 3030 - Pulping and Bleaching,"Advanced study of the processes involved in the production of papermaking fibers. Wood anatomy, ultrastructure, and chemistry, wood yard operations, chemical, and high yield pulping, bleaching, alternate fiber sources, and pulping and bleaching chemistry. Process engineering perspective emphasizing mass and energy balances, process design and control. Prerequisites: CHEG 2960 and CHEM 3750. A minimum grade of “C” is required in CHEG prefixed prerequisites. 3 hours (3 - 0)",2.5,Process Engineering,engineering_capabilities-2,"{""process engineering"": 1}"
PAPR 2550 - Paper Physics Fundamentals,"An advanced study of wood fibers and their properties. Fundamentals of fiber and sheet strength properties are critically discussed, including the effect of paper-making operations. Both fracture and optical properties of paper are considered. Basics of paper testing and reclaimed fibers are also studied. Prerequisites: PAPR 2040, and (IEE 2610 or STAT 3640), with a grade of “C” or better in all prerequisites. (IEE 2610 or STAT 3640 may be taken concurrently.) 3 hours Restricted to majors in Chemical Engineering, Pre-Chemical Engineering, and Pre-Paper Engineering. (3 - 0)",3.0,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 2}"
OCL 4300 - Understanding and Designing the Global Organization,"Organizations are becoming increasingly complex global systems and are proving to be more and more difficult to lead and manage. Hence, it’s important that those leading and managing today’s global organizations have both a deep understanding of the different components that comprise a global organization and the skills to design one. This course broadens student perspectives and engages them in global issues, both historical and contemporary. Students explore the various grand challenges affecting planetary sustainability (e.g., climate change, health equity, racism, etc.) and learn how to design a global organization that tackles their selected grand challenge. 3 hours Junior standing",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
OCL 3050 - Organizational Consulting,"Organizational consulting is a growing sector of employment across all types of organizations and industries. As organizations strive to position themselves to support the pillars of planetary sustainability (e.g., social, human, economic, and environmental sustainability), consultants are contracted at an increasingly higher rate to address these challenges. Whether consulting individually, as a partnership, as a small team, or with a large company, this course provides students with fundamental consulting knowledge: the tools, techniques, processes, and models for successful consulting. More specifically, this course provides students with an opportunity to become familiar with the phases of a consulting project: entering the client firm, gathering data, diagnosing issues, implementing solutions, and termination. Importantly, the course emphasizes a specialty area in which many consultants practice—strategic sustainability consulting. 3 hours Junior standing",5.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 3}"
NUR 4330 - Population Based Nursing-RN,"This course focuses on nursing roles and interventions for vulnerable populations emphasizing primary, secondary, and tertiary levels of prevention. Students will examine determinants of health, apply theories of health behaviors change, and evaluate outcomes of care for a vulnerable population. Health policies and health economics and their effects on the delivery of health services will be discussed from local to global perspective. Nursing practice takes place in a variety of community settings. This course satisfies WMU Essential Studies Level 3: Connections – Local and National Perspectives Category. This course also meets the Planetary Sustainability student learning outcome. Prerequisite: NUR 3430 with a grade of “C” or better. 3 hours Restricted to majors in Nursing: RN-BSN Program.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
NUR 4310 - Community Based Nursing,"This course focuses on nursing roles and interventions for vulnerable populations emphasizing primary, secondary and tertiary levels of prevention. Students will examine determinants of health, apply theories of health behavior change, and evaluate outcomes of care for a vulnerable population. Health policies and health economics and their effects on the delivery of health services will be discussed from a local to global perspective. Nursing practice takes place in a variety of community settings. This course satisfies WMU Essential Studies Level 3: Connections – Local and National Perspectives Category. This course also meets the Planetary Sustainability student learning outcome. Prerequisites: NUR 4200 and NUR 4210. Co-requisite: NUR 4320. 6 hours Restricted to majors in Nursing.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
PSCI 4240 - Environmental Law,"Surveys the major federal statutes and regulatory schemes relating to environmental quality; analyzes and compares the contrasting approaches to regulation with focus on the interaction of Congress, the regulatory agencies, and the courts in defining and implementing environmental mandates. This course satisfies WMU Essential Studies Level 3: Connections – Local and National Perspectives Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours This course is cross-listed with ENVS 4150. A student may not receive credit for both ENVS 4150 and PSCI 4240.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
PHYS 4600 - Quantum Mechanics,"This is a first course in quantum theory. It treats the historical basis of the quantum concept in the theory of cavity radiation and the photoelectric effect. Topics include the Schroedinger wave equation, hydrogenic atoms, two-electron atoms, angular momentum coupling, and perturbation theory. Prerequisites: PHYS 3090 and MATH 3740. A grade of “C” or better is required to satisfy any course prerequisite. 3 hours",5.5,Hydrogen,hydrogen_phrases-5,"{""hydrogen"": 1}"
PHYS 1060 - Introduction to Stars and Galaxies,"This course introduces the student to the origin and evolution of stars, galaxies, and the universe. Topics covered include the basic properties of stars; the birth, life, and death of stars; stellar explosions; the origin of the elements; white dwarf stars, neutron stars, and black holes; the interstellar medium; structure and evolution of the Milky Way and other galaxies; and the origin and fate of the Universe. Taken concurrently with PHYS 1050, this course satisfies WMU Essential Studies Level 2: Exploration and Discovery – Scientific Literacy with Lab Category. 3 hours",1.5,Explosion,technical_skills-1,"{""explosion"": 1}"
PHYS 1020 - Energy and the Environment,"This course is a study of the interplay of energy production and use, advances in technology, and their effects on the environment. Topics covered include energy fundamentals, fossil fuels, generation of electricity, solar and other renewable energy sources, nuclear energy, energy conservation, transportation, air pollution, and their global effects. The course is intended to give students the tools to think critically and make informed decisions about energy use in their daily lives. Mathematical skills at the level of introductory algebra are required. This course satisfies WMU Essential Studies Level 2: Exploration and Discovery – Science and Technology Category. This course also meets the Planetary Sustainability student learning outcome. This course may not be applied toward either a major or minor in Physics. Prerequisite: MATH 1100 or MATH 1110 or MATH 1160 or MATH 1180 or MATH 1220 or MATH 1230 or MATH 1700 or MATH 1710 or MATH 2000, with a grade of “C” or better or equivalent; or ACT Math score in the range from 20 to 36 inclusive; or SAT Math score in the range from 490 to 800 inclusive, or ALEK score of 30 or higher. 3 hours",5.0,Renewable Energy;Sustainability,sustainability_and_policy-4,"{""sustainability"": 1, ""renewable energy"": 1}"
PHIL 3170 - Environmental Ethics,"This course will be an examination of ethical issues related to the environment. The main focus will be on current issues such as global warming, population growth, sustainability, and non-human welfare. We will consider environmental impacts of social and political activities from a moral perspective, placing emphasis on the relationship between human needs and environmental responsibility. Selected moral theories and moral principles will be developed in application to problems and issues like those mentioned above. This course meets the student learning outcomes in the WMU Essential Studies Level 2‐ Exploration and Discovery, Science and Technology Course Category. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
IADN 3530 - Intro to Interior Construction I,"A comprehensive overview of building systems and codes that promotes an awareness of the codes, standards, and systems technologies required to inform design projects. Topics addressed include coverage of the ICC codes, the NFPA Life Safety Code, ADA standards and other accessibility requirements, environmental conditions and site context, building form and structure, acoustics, water and waste systems, and HVAC systems. Passive systems approaches and sustainability practices inform each topic presented. Corequisites: IADN 2490 3 hours Interior Architecture & Design and Interior Design majors",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
PADM 5830 - Grant Writing,"Securing grants and contracts is an important skill to support the financial sustainability of public and nonprofit organizations. This course introduces students to proactive grant writing. Topics include identification of funding opportunities, building relationships with funders, and developing successful grant-funded programs and proposals. Students will be guided through the grant writing process, develop fund-able programs and associated evaluation, management, and budget plans. Assessments may include critical reflections on available funding program, the development of complete written grant applications, peer review of proposals, and funding pitches among others.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
PADM 5825 - Managing Community Growth and Development,"This course provides public or non-profit managers who are responsible for developing economic and community growth plans an extensive review of the planning and design of local economic growth strategies that enhance and sustain the quality and environment of the local community. Students will examine policies, programs, local leadership, and techniques related to economic development, business attraction and retention, land use, growth management, housing, public facilities and infrastructure, and environmental preservation. The course also examines the economic, demographic, spatial, and political forces driving urban, suburban, and rural change as well as the impact on community sustainability. A significant part of this course is the examination of a local community and conducting a group assessment related to the course objectives.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
PADM 5820 - International Public Financial Management,"Over the past two decades, organizations ranging from the Government Finance Officers Association (GFOA) to the International Monetary Fund (IMF) have promulgated a variety of innovations in public financial management (PFM). Practitioners of PFM now recognize that they are not only involved in the budgetary process. They also contribute to broader concerns regarding public service provision and long-term financial sustainability. As an interdisciplinary field, PFM is uniquely situated to address such concerns, and innovations vary considerably across levels of government and countries. To help future practitioners and researchers, this course will review the fundamentals of PFM and examine its recent innovations in developed and developing countries. The course will cover key reports and guidelines from organizations such as the GFOA, IMF, and the World Bank as well as case studies of individual countries. Students will read and interpret budgets across different countries and levels of government. Additionally, students will learn how to apply different innovations in PFM developed over the past two decades such as: multi-year budgeting and forecasting, fiscal policies and institutions, the use of technology to achieve efficiency and effectiveness, and civic engagement in the budget process.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
PADM 5270 - Human Resources Administration,"Management of public and nonprofit agencies requires proper understanding of human resource planning and management. This course examines the concepts and practices of human resource management, the development of talent within the organization, the functions performed by human resource administrators and other agency officials, and the legal environment of human resource management. Explicit areas of focus include planning and recruitment, training and development, approaches to compensation/benefits, information systems, employee relations, and the role of diversity and equity. Students will have an opportunity to examine the human resource systems and environments of a public and nonprofit agency and develop strategies to improve them.",2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
"PADM 4700 - Program Design, Implementation, and Evaluation","This course examines the theoretical logic and application of decision-making in the planning and design, implementation, and evaluation phases of public and nonprofit programs. Topics include, but are not limited to, the logic and process or program planning and design, implementation approaches and modalities, evaluation of processes, results, and outcomes. The course integrates knowledge and skills in different areas including research methods, statistics, proposal writing, budget planning, project management, and program evaluation. Prerequisite: PADM 3000 or PADM 3500, with a grade of “C” or better. 3 hours",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
PSY 3456 - Behavioral Approaches to Sustainability,"An introduction to sustainability from a behavioral science perspective. Contributions made by psychologists to sustainability and the general well-being of the community will be emphasized. Major topics include behavioral change at the community level, community health & safety, recycling, conservation, and strategies for promoting community involvement. This course satisfies WMU Essential Studies Level 3: Connections – Local and National Perspectives Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours",6.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 4}"
PDDN 2660 - Materials and Processes,"Materials and Processes introduces students to a broad sampling of materials and methods available for industrial manufacturing. Through an understanding of both fundamental and innovative materials, students will develop a rich palette from which to develop industry-leading products. Through a combination of studio coursework in state of the art labs and trips to the region’s many top manufacturing companies, students will develop a comprehensive understanding of the progression from final prototype to the production of market-ready goods, systems and services. Additionally, through a series of product simulations, historical case studies, and critiques from working professionals, students will be trained to consider relevant concerns that may affect the manufacturing process, such as sustainability, ethical sourcing, and best practices for developing robust systems that can succeed in a global business environment. Prerequisites: ART 1650 or PDDN 1650. A grade of “C” or better is required for all prerequisites. 3 hours Restricted to majors in Product Design.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
PSCI 5710 - Environmentally Sustainable Development,"This course examines the historical development of the theory, practice, politics, economics/funding, challenges and opportunities to implementing sustainable development through the lens of a variety of disciplines (political ecology, political science, sustainability studies, development studies) and engagement with primary texts, international conventions/reports, and scholarly publications.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
PSCI 5700 - Managing Challenges from Climate Change,"This class addresses threats from human-driven climate change and political and management challenges arising from these threats. We begin with an overview of the basic science of climate change, scenarios for how it may unfold, its consequences and costs, and the institutional architecture for addressing its various challenges. The remainder of the class addresses challenges in three areas: (1) reducing greenhouse gas emissions and sequestering carbon from the atmosphere, (2) adapting to the effects of climate change, and (3) supporting climate change victims. In each area we explore the nature of the challenge and a variety of practical solutions.",4.5,Greenhouse Gas Emissions,sustainability_and_policy-4,"{""greenhouse gas emissions"": 1}"
